Other,Rand,SAT_TTB,TTB,TTB_SAT,WADD,alpha,click_var_gamble,click_var_outcome,cost,nr_clicks,payoff_gross,payoff_gross_by_strategy,payoff_gross_relative,payoff_gross_relative_by_strategy,payoff_net,payoff_net_by_strategy,payoff_net_relative,payoff_net_relative_by_strategy,payoff_perfect,problem_id,processing_pattern,sigma,strategy,km_strategy,km_TTB,km_SAT_TTB,km_WADD,km_TTB_SAT,cluster_centers,cluster_points
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,1.0,6.0,68.86,"[0.0, 0.0, 68.8600000000005, 0.0, 0.0, 0.0]",0.9626223642582676,"[0.0, 0.0, 0.9626223642582926, 0.0, 0.0, 0.0]",62.86000000000002,"[0.0, 0.0, 62.86000000000049, 0.0, 0.0, 0.0]",0.8787458875584483,"[0.0, 0.0, 0.8787458875584596, 0.0, 0.0, 0.0]",71.53376293418955,si1lNmExwYp0qHd,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,15.759999999999994,"[15.76000000000019, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2203155454648606,"[0.22031554546486418, 0.0, 0.0, 0.0, 0.0, 0.0]",7.760000000000002,"[7.760000000000158, 0.0, 0.0, 0.0, 0.0, 0.0]",0.10848024319843397,"[0.10848024319843204, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,klD1PHboiI6GI83,-0.9565714285714284,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.015,0.0,0.0,0.0,0.985,0.0,0.3,0.0037197105694129506,0.0983160572562358,1.0,8.054,54.01,"[54.010000000000346, 0.0, 0.0, 0.0, 0.0, 54.01]",0.7550280844262132,"[0.755028084426197, 0.0, 0.0, 0.0, 0.0, 0.755028084426213]",45.956,"[45.98563451776655, 0.0, 0.0, 0.0, 0.0, 44.01]",0.6424378938694884,"[0.6428521670259744, 0.0, 0.0, 0.0, 0.0, 0.6152339565931798]",71.53376293418955,mlhb2P64mtEuQDH,-0.915218253968254,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB_SAT', 'WADD', 'WADD', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.4,0.0,0.2,0.4,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0022222222222222227,0.0675,1.0,10.0,49.48000000000001,"[49.48000000000083, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6917013445178491,"[0.6917013445178439, 0.0, 0.0, 0.0, 0.0, 0.0]",39.48,"[39.48000000000023, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5519072166848157,"[0.5519072166848153, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Q8ZMcp5SHNKniCj,-0.3513380952380953,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.005206490929705216,0.10693494897959184,1.0,7.178,77.4,"[77.39999999999998, 0.0, 0.0, 0.0, 0.0, 0.0]",1.0820065494276785,"[1.082006549427666, 0.0, 0.0, 0.0, 0.0, 0.0]",70.22199999999998,"[70.22200000000056, 0.0, 0.0, 0.0, 0.0, 0.0]",0.9816623244691274,"[0.9816623244691378, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,55wGWrG0AsulSFG,-0.8059047619047618,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB', 'TTB', 'TTB', 'TTB']",0.8,0.0,0.0,0.2,,
0.0,0.0,0.19,0.16,0.65,0.0,0.3,0.016827777777777782,0.1875,1.0,4.026,106.75,"[106.75, 106.75, 106.75, 0.0, 0.0, 0.0]",1.4923023146176315,"[1.4923023146176317, 1.4923023146176317, 1.4923023146176317, 0.0, 0.0, 0.0]",102.724,"[102.9376923076923, 103.65526315789474, 100.75, 0.0, 0.0, 0.0]",1.436021198752052,"[1.439008491729906, 1.4490397108461477, 1.4084258379178098, 0.0, 0.0, 0.0]",71.53376293418955,Gq2ftjqDBmr2chN,-1.0,75.0,"['TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB_SAT']","['TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'SAT_TTB']",0.5,0.5,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,1.0,6.0,72.14,"[0.0, 0.0, 72.1399999999995, 0.0, 0.0, 0.0]",1.0084748381875028,"[0.0, 0.0, 1.0084748381874808, 0.0, 0.0, 0.0]",66.14,"[0.0, 0.0, 66.13999999999952, 0.0, 0.0, 0.0]",0.9245983614876824,"[0.0, 0.0, 0.9245983614877026, 0.0, 0.0, 0.0]",71.53376293418955,PCWdMJAPeV3vIAW,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,40.13999999999999,"[40.139999999999574, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5611336291217961,"[0.561133629121793, 0.0, 0.0, 0.0, 0.0, 0.0]",32.13999999999999,"[32.1399999999996, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4492983268553693,"[0.4492983268553578, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,q8OiXnEuGsljtb2,-0.9410761904761904,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,27.779999999999994,"[27.779999999999692, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3883480871201667,"[0.3883480871201644, 0.0, 0.0, 0.0, 0.0, 0.0]",19.779999999999994,"[19.780000000000037, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2765127848537401,"[0.2765127848537394, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,nQ4KJRm5qzDmfGs,-0.954,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.006944444444444447,0.03125,1.0,12.0,49.57000000000002,"[49.569999999999744, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6929594916683465,"[0.6929594916683439, 0.0, 0.0, 0.0, 0.0, 0.0]",37.57,"[37.56999999999975, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5252065382687066,"[0.5252065382687143, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,02RpShoPR0hc5AX,-0.7016931457431458,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD', 'WADD']",0.0,0.0,1.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,45.88999999999999,"[45.889999999999546, 0.0, 0.0, 0.0, 0.0, 0.0]",0.6415152526257902,"[0.641515252625788, 0.0, 0.0, 0.0, 0.0, 0.0]",37.88999999999999,"[37.88999999999958, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5296799503593635,"[0.5296799503593641, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,lIbaNiqegro6KIA,-0.8443333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.003086419753086419,0.07638888888888885,1.0,9.0,35.75,"[35.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4997640070030942,"[0.4997640070030907, 0.0, 0.0, 0.0, 0.0, 0.0]",26.75,"[26.75, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3739492919533643,"[0.3739492919533566, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,IBOZgXFSkyvyiUf,-0.8139880952380952,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.02202383235701688,0.07938770762471656,1.0,6.18,95.44000000000004,"[95.44000000000132, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3341951560384713,"[1.3341951560384875, 0.0, 0.0, 0.0, 0.0, 0.0]",89.26000000000003,"[89.26000000000126, 0.0, 0.0, 0.0, 0.0, 0.0]",1.2478023850376565,"[1.2478023850376587, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,VHZfp8VcgwqWdru,-0.6347571428571428,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.1,0.0,0.9,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0034722222222222233,0.09375,1.0,8.0,37.939999999999976,"[37.93999999999983, 0.0, 0.0, 0.0, 0.0, 0.0]",0.5303789209985286,"[0.5303789209985316, 0.0, 0.0, 0.0, 0.0, 0.0]",29.94,"[29.939999999999497, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4185436187321017,"[0.41854361873210055, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,12Smwv1zSNyuuxE,-0.8329047619047618,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']",0.0,0.0,0.0,1.0,,
0.0,0.0,0.177,0.155,0.6679999999999999,0.0,0.3,0.004694444444444446,0.1875,1.0,5.155,79.61999999999998,"[79.6200000000008, 79.62000000000029, 79.62000000000022, 0.0, 0.0, 0.0]",1.1130408458066117,"[1.1130408458066088, 1.1130408458066092, 1.1130408458066092, 0.0, 0.0, 0.0]",74.465,"[74.62000000000069, 74.62000000000025, 73.62000000000016, 0.0, 0.0, 0.0]",1.0409769729086829,"[1.0431437818900882, 1.043143781890099, 1.029164369106791, 0.0, 0.0, 0.0]",71.53376293418955,rVjVpCboG0KJwv1,-1.0,75.0,"['TTB_SAT', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB', 'TTB', 'TTB_SAT']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.002,0.0,0.0,0.0,0.998,0.0,0.3,0.02856115617218105,0.06333835602945002,1.0,6.223,83.61367999999997,"[83.60078156312751, 0.0, 0.0, 0.0, 0.0, 90.05]",1.1688701470510343,"[1.168689834477714, 0.0, 0.0, 0.0, 0.0, 1.2588461211364657]",77.39067999999997,"[77.38134268537202, 0.0, 0.0, 0.0, 0.0, 82.05]",1.0818762613005382,"[1.081745731125047, 0.0, 0.0, 0.0, 0.0, 1.147010818870039]",71.53376293418955,YwmSZ9XOPRdJfbN,-0.4301214285714285,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB']",0.0,0.6,0.0,0.4,,
0.0,0.0,0.232,0.0,0.768,0.0,0.3,0.02958611111111112,0.16487083333333333,1.0,3.5410000000000004,101.16704,"[103.851041666668, 92.2820689655173, 0.0, 0.0, 0.0, 0.0]",1.4142558122249604,"[1.4517765794343729, 1.290049134566231, 0.0, 0.0, 0.0, 0.0]",97.62604,"[100.18046875000131, 89.17000000000009, 0.0, 0.0, 0.0, 0.0]",1.3647547115592833,"[1.4004641254810675, 1.24654423788716, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,WdVOkNPSiCkiKDf,-0.9003333333333333,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0030520124716553287,0.10551403061224486,1.0,7.76,23.27,"[23.270000000000355, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3253009354674687,"[0.32530093546747, 0.0, 0.0, 0.0, 0.0, 0.0]",15.510000000000005,"[15.510000000000316, 0.0, 0.0, 0.0, 0.0, 0.0]",0.21682069226903475,"[0.21682069226903528, 0.0, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,EDYV3TvmyqJrQOZ,-0.9536785714285714,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB', 'TTB', 'TTB_SAT', 'TTB_SAT']",0.5,0.0,0.0,0.5,,
0.0,0.0,0.563,0.0,0.4370000000000001,0.0,0.3,0.06425555555555558,0.1875,4.0,2.4330000000000003,84.26234999999998,"[82.65590389015978, 85.50927175843634, 0.0, 0.0, 0.0, 0.0]",1.1779381727411795,"[1.155480999457591, 1.1953694067108573, 0.0, 0.0, 0.0, 0.0]",74.53034999999998,"[69.00830663615524, 78.81655417406692, 0.0, 0.0, 0.0, 0.0]",1.041890527534072,"[0.964695603943591, 1.101809144956882, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Z6igLUgOZ1o22OJ,-1.0,75.0,"['TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.7070000000000001,0.0,0.293,0.0,0.3,0.11,0.1875,4.0,1.39,39.88168,"[42.50607508532426, 38.794059405940175, 0.0, 0.0, 0.0, 0.0]",0.5575224672116131,"[0.5942099694158333, 0.5423181699756378, 0.0, 0.0, 0.0, 0.0]",34.32168,"[33.618703071672435, 34.613012729844066, 0.0, 0.0, 0.0, 0.0]",0.4797969321364466,"[0.4699697274782155, 0.4838695926242299, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,3uXiz4V3sUrSmY9,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.335,0.155,0.51,0.0,0.3,0.039097222222222235,0.1875,4.0,3.483,68.86,"[68.86000000000041, 68.86000000000033, 68.86000000000006, 0.0, 0.0, 0.0]",0.9626223642582676,"[0.9626223642582661, 0.9626223642582662, 0.9626223642582666, 0.0, 0.0, 0.0]",54.92800000000001,"[53.76980392156899, 61.34955223880627, 44.85999999999993, 0.0, 0.0, 0.0]",0.7678611853612861,"[0.7516702842968916, 0.8576307148171027, 0.6271164574589863, 0.0, 0.0, 0.0]",71.53376293418955,si1lNmExwYp0qHd,-1.0,75.0,"['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB']","['TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'TTB', 'TTB', 'SAT_TTB']",0.5,0.5,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,15.759999999999994,"[0.0, 0.0, 15.76000000000019, 0.0, 0.0, 0.0]",0.2203155454648606,"[0.0, 0.0, 0.22031554546486418, 0.0, 0.0, 0.0]",-8.239999999999998,"[0.0, 0.0, -8.239999999999839, 0.0, 0.0, 0.0]",-0.11519036133441947,"[0.0, 0.0, -0.11519036133441707, 0.0, 0.0, 0.0]",71.53376293418955,klD1PHboiI6GI83,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,54.01,"[0.0, 0.0, 54.010000000000375, 0.0, 0.0, 0.0]",0.7550280844262132,"[0.0, 0.0, 0.7550280844261964, 0.0, 0.0, 0.0]",30.009999999999994,"[0.0, 0.0, 30.009999999999373, 0.0, 0.0, 0.0]",0.4195221776269333,"[0.0, 0.0, 0.419522177626942, 0.0, 0.0, 0.0]",71.53376293418955,mlhb2P64mtEuQDH,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
0.0,0.0,0.197,0.0,0.8029999999999999,0.0,0.3,0.04110192082388514,0.16372356575963715,4.0,3.872,49.48000000000001,"[49.480000000000246, 49.479999999999755, 0.0, 0.0, 0.0, 0.0]",0.6917013445178491,"[0.6917013445178523, 0.6917013445178509, 0.0, 0.0, 0.0, 0.0]",33.992,"[31.323088418430526, 44.87086294416221, 0.0, 0.0, 0.0, 0.0]",0.4751881993300471,"[0.4378783826491517, 0.6272683150394782, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Q8ZMcp5SHNKniCj,-0.8951180472188874,75.0,"['TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB']",0.3,0.7,0.0,0.0,,
0.0,0.0,0.037000000000000005,0.0,0.963,0.0,0.3,0.0162345776643991,0.111345660430839,4.0,5.738,77.4,"[77.40000000000019, 77.40000000000005, 0.0, 0.0, 0.0, 0.0]",1.0820065494276785,"[1.0820065494276663, 1.0820065494276792, 0.0, 0.0, 0.0, 0.0]",54.44799999999999,"[54.334579439253254, 57.40000000000004, 0.0, 0.0, 0.0, 0.0]",0.7611510672253002,"[0.7595655143884946, 0.8024182937616118, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,55wGWrG0AsulSFG,-0.8021999999999999,75.0,"['TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT']","['SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB', 'TTB', 'SAT_TTB', 'TTB_SAT', 'TTB']",0.3,0.2,0.0,0.5,,
0.0,0.0,0.8490000000000001,0.0,0.151,0.0,0.3,0.07234166666666668,0.1875,4.0,2.241,77.78678000000002,"[106.75, 72.6354888103657, 0.0, 0.0, 0.0, 0.0]",1.0874135067040047,"[1.4923023146176317, 1.0154014807971072, 0.0, 0.0, 0.0, 0.0]",68.82278000000001,"[92.94867549668874, 64.53183745583081, 0.0, 0.0, 0.0, 0.0]",0.9621020505144732,"[1.299367902429526, 0.9021171934600956, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,Gq2ftjqDBmr2chN,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']","['SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB']",0.0,1.0,0.0,0.0,,
0.0,0.0,0.498,0.0,0.502,0.0,0.3,0.03756944444444444,0.1875,4.0,3.437,70.60885999999998,"[69.50501992031866, 71.72156626505989, 0.0, 0.0, 0.0, 0.0]",0.9870704000984758,"[0.9716393639778588, 1.0026253802843244, 0.0, 0.0, 0.0, 0.0]",56.86086,"[52.357609561752874, 61.40028112449768, 0.0, 0.0, 0.0, 0.0]",0.7948814331536214,"[0.7319286364107738, 0.8583398748502259, 0.0, 0.0, 0.0, 0.0]",71.53376293418955,PCWdMJAPeV3vIAW,-1.0,75.0,"['SAT_TTB', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'TTB_SAT', 'SAT_TTB', 'SAT_TTB', 'TTB_SAT']","['SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB']",0.3,0.7,0.0,0.0,,
0.0,0.0,0.17800000000000002,0.171,0.6509999999999999,0.0,0.3,0.014133333333333338,0.1875,4.0,4.225,40.13999999999999,"[40.139999999999645, 40.14000000000012, 40.14000000000011, 0.0, 0.0, 0.0]",0.5611336291217961,"[0.5611336291217979, 0.5611336291217972, 0.5611336291217972, 0.0, 0.0, 0.0]",23.23999999999999,"[24.281321044546647, 26.252359550561803, 16.14, 0.0, 0.0, 0.0]",0.3248815530839695,"[0.3394386098056299, 0.3669925706929989, 0.2256277223225148, 0.0, 0.0, 0.0]",71.53376293418955,q8OiXnEuGsljtb2,-1.0,75.0,"['TTB', 'SAT_TTB', 'TTB_SAT', 'TTB', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB_SAT', 'TTB']","['SAT_TTB', 'TTB', 'SAT_TTB', 'TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'SAT_TTB', 'TTB', 'SAT_TTB']",0.3,0.7,0.0,0.0,,
0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.1875,4.0,6.0,27.779999999999994,"[0.0, 0.0, 27.779999999999692, 0.0, 0.0, 0.0]",0.3883480871201667,"[0.0, 0.0, 0.3883480871201644, 0.0, 0.0, 0.0]",3.7800000000000007,"[0.0, 0.0, 3.7800000000000793, 0.0, 0.0, 0.0]",0.05284218032088662,"[0.0, 0.0, 0.05284218032088706, 0.0, 0.0, 0.0]",71.53376293418955,nQ4KJRm5qzDmfGs,-1.0,75.0,"['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']","['TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB', 'TTB']",1.0,0.0,0.0,0.0,,
